filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
1nphs_9hrhs_D05_Brightfield2and4ul2506061700bl_hs.jpg,292341,"{}",28,24,"{""name"":""rect"",""x"":741,""y"":665,""width"":357,""height"":133}","{}"
1nphs_9hrhs_D05_Brightfield2and4ul2506061700bl_hs.jpg,292341,"{}",28,25,"{""name"":""rect"",""x"":978,""y"":579,""width"":201,""height"":355}","{}"
1nphs_9hrhs_D05_Brightfield2and4ul2506061700bl_hs.jpg,292341,"{}",28,26,"{""name"":""rect"",""x"":1130,""y"":624,""width"":237,""height"":185}","{}"
1nphs_9hrhs_D05_Brightfield2and4ul2506061700bl_hs.jpg,292341,"{}",28,27,"{""name"":""rect"",""x"":1172,""y"":266,""width"":164,""height"":350}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,0,"{""name"":""rect"",""x"":475,""y"":1305,""width"":386,""height"":115}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,1,"{""name"":""rect"",""x"":900,""y"":1190,""width"":146,""height"":297}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,2,"{""name"":""rect"",""x"":869,""y"":1417,""width"":123,""height"":274}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,3,"{""name"":""rect"",""x"":918,""y"":1474,""width"":78,""height"":232}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,4,"{""name"":""rect"",""x"":720,""y"":1534,""width"":136,""height"":350}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,5,"{""name"":""rect"",""x"":611,""y"":1717,""width"":253,""height"":250}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,6,"{""name"":""rect"",""x"":971,""y"":1563,""width"":146,""height"":331}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,7,"{""name"":""rect"",""x"":1132,""y"":1579,""width"":133,""height"":290}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,8,"{""name"":""rect"",""x"":1294,""y"":1435,""width"":206,""height"":227}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,9,"{""name"":""rect"",""x"":1419,""y"":1615,""width"":258,""height"":91}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,10,"{""name"":""rect"",""x"":1482,""y"":1380,""width"":170,""height"":316}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,11,"{""name"":""rect"",""x"":1208,""y"":1359,""width"":240,""height"":177}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,12,"{""name"":""rect"",""x"":1472,""y"":1195,""width"":271,""height"":164}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,13,"{""name"":""rect"",""x"":1691,""y"":1349,""width"":227,""height"":264}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,14,"{""name"":""rect"",""x"":1675,""y"":1088,""width"":240,""height"":287}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,15,"{""name"":""rect"",""x"":1907,""y"":1232,""width"":188,""height"":154}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,16,"{""name"":""rect"",""x"":1947,""y"":1354,""width"":144,""height"":235}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,17,"{""name"":""rect"",""x"":1542,""y"":840,""width"":123,""height"":227}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,18,"{""name"":""rect"",""x"":1153,""y"":1099,""width"":282,""height"":115}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,19,"{""name"":""rect"",""x"":1493,""y"":676,""width"":130,""height"":303}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,20,"{""name"":""rect"",""x"":1038,""y"":903,""width"":329,""height"":170}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,21,"{""name"":""rect"",""x"":1070,""y"":817,""width"":217,""height"":269}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,22,"{""name"":""rect"",""x"":1078,""y"":530,""width"":201,""height"":232}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,23,"{""name"":""rect"",""x"":1292,""y"":477,""width"":117,""height"":352}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,24,"{""name"":""rect"",""x"":1466,""y"":444,""width"":292,""height"":180}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,25,"{""name"":""rect"",""x"":1333,""y"":467,""width"":282,""height"":214}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,26,"{""name"":""rect"",""x"":1414,""y"":287,""width"":76,""height"":295}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,27,"{""name"":""rect"",""x"":1432,""y"":264,""width"":277,""height"":117}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,28,"{""name"":""rect"",""x"":1333,""y"":287,""width"":123,""height"":269}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,29,"{""name"":""rect"",""x"":1255,""y"":193,""width"":204,""height"":209}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,30,"{""name"":""rect"",""x"":785,""y"":827,""width"":170,""height"":316}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,31,"{""name"":""rect"",""x"":642,""y"":866,""width"":248,""height"":245}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,32,"{""name"":""rect"",""x"":705,""y"":569,""width"":177,""height"":300}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,33,"{""name"":""rect"",""x"":496,""y"":491,""width"":248,""height"":201}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,34,"{""name"":""rect"",""x"":402,""y"":613,""width"":146,""height"":250}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,35,"{""name"":""rect"",""x"":368,""y"":770,""width"":253,""height"":224}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506051700bl_hs.jpg,296908,"{}",37,36,"{""name"":""rect"",""x"":462,""y"":832,""width"":193,""height"":308}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,0,"{""name"":""rect"",""x"":882,""y"":1547,""width"":162,""height"":214}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,1,"{""name"":""rect"",""x"":1002,""y"":1615,""width"":180,""height"":232}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,2,"{""name"":""rect"",""x"":960,""y"":1800,""width"":144,""height"":230}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,3,"{""name"":""rect"",""x"":1568,""y"":1680,""width"":159,""height"":282}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,4,"{""name"":""rect"",""x"":1537,""y"":1472,""width"":300,""height"":240}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,5,"{""name"":""rect"",""x"":1753,""y"":1560,""width"":175,""height"":209}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,6,"{""name"":""rect"",""x"":1900,""y"":1487,""width"":180,""height"":232}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,7,"{""name"":""rect"",""x"":1866,""y"":1281,""width"":204,""height"":185}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,8,"{""name"":""rect"",""x"":1808,""y"":1226,""width"":211,""height"":159}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,9,"{""name"":""rect"",""x"":1370,""y"":1258,""width"":360,""height"":209}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,10,"{""name"":""rect"",""x"":1860,""y"":1062,""width"":175,""height"":274}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,11,"{""name"":""rect"",""x"":1558,""y"":772,""width"":183,""height"":337}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,12,"{""name"":""rect"",""x"":1717,""y"":702,""width"":206,""height"":170}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,13,"{""name"":""rect"",""x"":1646,""y"":441,""width"":204,""height"":261}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,14,"{""name"":""rect"",""x"":1417,""y"":305,""width"":151,""height"":355}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,15,"{""name"":""rect"",""x"":1419,""y"":1025,""width"":240,""height"":157}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,16,"{""name"":""rect"",""x"":1224,""y"":1065,""width"":282,""height"":130}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,17,"{""name"":""rect"",""x"":1266,""y"":1088,""width"":172,""height"":128}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,18,"{""name"":""rect"",""x"":1122,""y"":1023,""width"":206,""height"":232}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,19,"{""name"":""rect"",""x"":1138,""y"":663,""width"":128,""height"":313}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,20,"{""name"":""rect"",""x"":1002,""y"":900,""width"":130,""height"":295}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,21,"{""name"":""rect"",""x"":950,""y"":845,""width"":170,""height"":311}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,22,"{""name"":""rect"",""x"":671,""y"":832,""width"":342,""height"":188}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,23,"{""name"":""rect"",""x"":694,""y"":532,""width"":326,""height"":227}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,24,"{""name"":""rect"",""x"":331,""y"":582,""width"":350,""height"":180}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,25,"{""name"":""rect"",""x"":394,""y"":501,""width"":305,""height"":162}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,26,"{""name"":""rect"",""x"":316,""y"":658,""width"":206,""height"":350}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,27,"{""name"":""rect"",""x"":444,""y"":832,""width"":217,""height"":287}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,28,"{""name"":""rect"",""x"":279,""y"":728,""width"":177,""height"":261}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,29,"{""name"":""rect"",""x"":201,""y"":676,""width"":162,""height"":324}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,30,"{""name"":""rect"",""x"":290,""y"":1396,""width"":324,""height"":91}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,31,"{""name"":""rect"",""x"":368,""y"":1438,""width"":185,""height"":373}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,32,"{""name"":""rect"",""x"":342,""y"":1464,""width"":83,""height"":318}","{}"
1nphs_9hrhs_D06_Brightfield2and4ul2506061700bl_hs.jpg,295397,"{}",34,33,"{""name"":""rect"",""x"":279,""y"":1430,""width"":76,""height"":355}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,0,"{""name"":""rect"",""x"":877,""y"":921,""width"":235,""height"":337}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,1,"{""name"":""rect"",""x"":1182,""y"":1266,""width"":311,""height"":253}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,2,"{""name"":""rect"",""x"":1427,""y"":1200,""width"":230,""height"":250}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,3,"{""name"":""rect"",""x"":1451,""y"":1067,""width"":347,""height"":115}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,4,"{""name"":""rect"",""x"":1613,""y"":843,""width"":295,""height"":206}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,5,"{""name"":""rect"",""x"":1553,""y"":814,""width"":326,""height"":141}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,6,"{""name"":""rect"",""x"":1717,""y"":749,""width"":282,""height"":224}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,7,"{""name"":""rect"",""x"":1699,""y"":577,""width"":269,""height"":282}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,8,"{""name"":""rect"",""x"":1761,""y"":600,""width"":290,""height"":154}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,9,"{""name"":""rect"",""x"":1573,""y"":467,""width"":250,""height"":149}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,10,"{""name"":""rect"",""x"":1380,""y"":668,""width"":274,""height"":136}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,11,"{""name"":""rect"",""x"":1159,""y"":488,""width"":292,""height"":117}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,12,"{""name"":""rect"",""x"":1498,""y"":321,""width"":107,""height"":297}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,13,"{""name"":""rect"",""x"":1594,""y"":206,""width"":149,""height"":245}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,14,"{""name"":""rect"",""x"":1221,""y"":86,""width"":326,""height"":136}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,15,"{""name"":""rect"",""x"":1104,""y"":55,""width"":282,""height"":141}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,16,"{""name"":""rect"",""x"":1224,""y"":232,""width"":277,""height"":81}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,17,"{""name"":""rect"",""x"":866,""y"":253,""width"":329,""height"":107}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,18,"{""name"":""rect"",""x"":942,""y"":295,""width"":164,""height"":284}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,19,"{""name"":""rect"",""x"":1020,""y"":261,""width"":151,""height"":297}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,20,"{""name"":""rect"",""x"":639,""y"":598,""width"":295,""height"":141}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,21,"{""name"":""rect"",""x"":924,""y"":485,""width"":230,""height"":300}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,22,"{""name"":""rect"",""x"":942,""y"":598,""width"":284,""height"":274}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,23,"{""name"":""rect"",""x"":879,""y"":759,""width"":146,""height"":305}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,24,"{""name"":""rect"",""x"":579,""y"":785,""width"":290,""height"":282}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,25,"{""name"":""rect"",""x"":710,""y"":350,""width"":290,""height"":149}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,26,"{""name"":""rect"",""x"":475,""y"":457,""width"":308,""height"":151}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,27,"{""name"":""rect"",""x"":290,""y"":671,""width"":102,""height"":373}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,28,"{""name"":""rect"",""x"":282,""y"":733,""width"":188,""height"":344}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,29,"{""name"":""rect"",""x"":438,""y"":874,""width"":240,""height"":209}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,30,"{""name"":""rect"",""x"":446,""y"":1007,""width"":201,""height"":290}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,31,"{""name"":""rect"",""x"":261,""y"":911,""width"":172,""height"":365}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,32,"{""name"":""rect"",""x"":224,""y"":1033,""width"":115,""height"":334}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,33,"{""name"":""rect"",""x"":277,""y"":1336,""width"":204,""height"":271}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,34,"{""name"":""rect"",""x"":511,""y"":1412,""width"":331,""height"":211}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,35,"{""name"":""rect"",""x"":806,""y"":1367,""width"":245,""height"":350}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,36,"{""name"":""rect"",""x"":699,""y"":1597,""width"":248,""height"":300}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,37,"{""name"":""rect"",""x"":1346,""y"":1735,""width"":277,""height"":193}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,38,"{""name"":""rect"",""x"":1266,""y"":1889,""width"":337,""height"":130}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,39,"{""name"":""rect"",""x"":1466,""y"":1683,""width"":344,""height"":130}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,40,"{""name"":""rect"",""x"":1759,""y"":1354,""width"":261,""height"":188}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,41,"{""name"":""rect"",""x"":1868,""y"":1323,""width"":177,""height"":344}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,42,"{""name"":""rect"",""x"":1824,""y"":1112,""width"":313,""height"":264}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,43,"{""name"":""rect"",""x"":1649,""y"":1232,""width"":266,""height"":198}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,44,"{""name"":""rect"",""x"":1709,""y"":1180,""width"":284,""height"":136}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,45,"{""name"":""rect"",""x"":1944,""y"":890,""width"":162,""height"":279}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506051700bl_hs.jpg,315987,"{}",47,46,"{""name"":""rect"",""x"":757,""y"":1166,""width"":284,""height"":133}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506061700bl_hs.jpg,267771,"{}",22,0,"{""name"":""rect"",""x"":459,""y"":1031,""width"":167,""height"":415}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506061700bl_hs.jpg,267771,"{}",22,1,"{""name"":""rect"",""x"":527,""y"":1151,""width"":240,""height"":227}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506061700bl_hs.jpg,267771,"{}",22,2,"{""name"":""rect"",""x"":170,""y"":1320,""width"":287,""height"":198}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506061700bl_hs.jpg,267771,"{}",22,3,"{""name"":""rect"",""x"":368,""y"":1307,""width"":209,""height"":219}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506061700bl_hs.jpg,267771,"{}",22,4,"{""name"":""rect"",""x"":326,""y"":1396,""width"":264,""height"":102}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506061700bl_hs.jpg,267771,"{}",22,5,"{""name"":""rect"",""x"":757,""y"":1451,""width"":206,""height"":344}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506061700bl_hs.jpg,267771,"{}",22,6,"{""name"":""rect"",""x"":485,""y"":1584,""width"":180,""height"":371}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506061700bl_hs.jpg,267771,"{}",22,7,"{""name"":""rect"",""x"":425,""y"":1545,""width"":172,""height"":378}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506061700bl_hs.jpg,267771,"{}",22,8,"{""name"":""rect"",""x"":929,""y"":1764,""width"":183,""height"":292}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506061700bl_hs.jpg,267771,"{}",22,9,"{""name"":""rect"",""x"":997,""y"":1813,""width"":232,""height"":331}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506061700bl_hs.jpg,267771,"{}",22,10,"{""name"":""rect"",""x"":1182,""y"":1534,""width"":264,""height"":368}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506061700bl_hs.jpg,267771,"{}",22,11,"{""name"":""rect"",""x"":1521,""y"":1130,""width"":138,""height"":329}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506061700bl_hs.jpg,267771,"{}",22,12,"{""name"":""rect"",""x"":1451,""y"":900,""width"":290,""height"":248}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506061700bl_hs.jpg,267771,"{}",22,13,"{""name"":""rect"",""x"":1785,""y"":744,""width"":123,""height"":381}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506061700bl_hs.jpg,267771,"{}",22,14,"{""name"":""rect"",""x"":1871,""y"":804,""width"":94,""height"":347}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506061700bl_hs.jpg,267771,"{}",22,15,"{""name"":""rect"",""x"":1268,""y"":530,""width"":73,""height"":376}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506061700bl_hs.jpg,267771,"{}",22,16,"{""name"":""rect"",""x"":1271,""y"":449,""width"":329,""height"":146}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506061700bl_hs.jpg,267771,"{}",22,17,"{""name"":""rect"",""x"":1195,""y"":284,""width"":297,""height"":227}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506061700bl_hs.jpg,267771,"{}",22,18,"{""name"":""rect"",""x"":999,""y"":491,""width"":331,""height"":162}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506061700bl_hs.jpg,267771,"{}",22,19,"{""name"":""rect"",""x"":916,""y"":365,""width"":245,""height"":248}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506061700bl_hs.jpg,267771,"{}",22,20,"{""name"":""rect"",""x"":616,""y"":355,""width"":261,""height"":237}","{}"
1nphs_9hrhs_D07_Brightfield2and4ul2506061700bl_hs.jpg,267771,"{}",22,21,"{""name"":""rect"",""x"":527,""y"":545,""width"":316,""height"":313}","{}"
1nphs_9hrhs_D08_Brightfield2and4ul2506051700bl_hs.jpg,293473,"{}",32,0,"{""name"":""rect"",""x"":569,""y"":1192,""width"":324,""height"":136}","{}"
1nphs_9hrhs_D08_Brightfield2and4ul2506051700bl_hs.jpg,293473,"{}",32,1,"{""name"":""rect"",""x"":618,""y"":1096,""width"":290,""height"":123}","{}"
1nphs_9hrhs_D08_Brightfield2and4ul2506051700bl_hs.jpg,293473,"{}",32,2,"{""name"":""rect"",""x"":861,""y"":1098,""width"":123,""height"":363}","{}"
1nphs_9hrhs_D08_Brightfield2and4ul2506051700bl_hs.jpg,293473,"{}",32,3,"{""name"":""rect"",""x"":751,""y"":1226,""width"":209,""height"":250}","{}"
1nphs_9hrhs_D08_Brightfield2and4ul2506051700bl_hs.jpg,293473,"{}",32,4,"{""name"":""rect"",""x"":710,""y"":1456,""width"":316,""height"":261}","{}"
1nphs_9hrhs_D08_Brightfield2and4ul2506051700bl_hs.jpg,293473,"{}",32,5,"{""name"":""rect"",""x"":908,""y"":1626,""width"":316,""height"":209}","{}"
1nphs_9hrhs_D08_Brightfield2and4ul2506051700bl_hs.jpg,293473,"{}",32,6,"{""name"":""rect"",""x"":1169,""y"":1568,""width"":162,""height"":316}","{}"
1nphs_9hrhs_D08_Brightfield2and4ul2506051700bl_hs.jpg,293473,"{}",32,7,"{""name"":""rect"",""x"":1049,""y"":1438,""width"":245,""height"":240}","{}"
1nphs_9hrhs_D08_Brightfield2and4ul2506051700bl_hs.jpg,293473,"{}",32,8,"{""name"":""rect"",""x"":1119,""y"":1054,""width"":180,""height"":334}","{}"
1nphs_9hrhs_D08_Brightfield2and4ul2506051700bl_hs.jpg,293473,"{}",32,9,"{""name"":""rect"",""x"":1853,""y"":1438,""width"":185,""height"":230}","{}"
1nphs_9hrhs_D08_Brightfield2and4ul2506051700bl_hs.jpg,293473,"{}",32,10,"{""name"":""rect"",""x"":1787,""y"":1148,""width"":274,""height"":350}","{}"
